run_id,run_name,algorithm,metric,metric_group,step,value,timestamp,time
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_ep_length,eval,1280000,767.72,1779794157981,2026-05-26T11:15:57.981000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_ep_length,eval,1360000,706.56,1779794548213,2026-05-26T11:22:28.213000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_ep_length,eval,1440000,768.06,1779794830762,2026-05-26T11:27:10.762000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,80000,-188.47118628,1779788855267,2026-05-26T09:47:35.267000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,160000,-321.81979176,1779789301257,2026-05-26T09:55:01.257000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,240000,-185.32296171999994,1779789818310,2026-05-26T10:03:38.310000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,320000,-166.67230737999998,1779790118289,2026-05-26T10:08:38.289000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,400000,-128.99894654,1779790505259,2026-05-26T10:15:05.259000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,480000,-91.61081036,1779790761320,2026-05-26T10:19:21.320000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,560000,-117.22813972,1779791120082,2026-05-26T10:25:20.082000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,640000,-76.13734472,1779791371138,2026-05-26T10:29:31.138000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,720000,26.419487440000008,1779791776434,2026-05-26T10:36:16.434000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,800000,42.427208920000005,1779792078754,2026-05-26T10:41:18.754000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,880000,18.333005800000002,1779792494706,2026-05-26T10:48:14.706000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,960000,141.9087559,1779792776747,2026-05-26T10:52:56.747000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,1040000,206.22020528000002,1779793173942,2026-05-26T10:59:33.942000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,1120000,254.31485594000003,1779793447957,2026-05-26T11:04:07.957000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,1200000,165.09457311999998,1779793876319,2026-05-26T11:11:16.319000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,1280000,230.22500574000003,1779794157971,2026-05-26T11:15:57.971000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,1360000,276.82619078,1779794548203,2026-05-26T11:22:28.203000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval/mean_reward,eval,1440000,203.69044202,1779794830753,2026-05-26T11:27:10.753000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_climb_ratio,eval_diag_det,160000,0.04951154094637718,1779789459453,2026-05-26T09:57:39.453000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_climb_ratio,eval_diag_det,320000,0.05926068912267156,1779790215217,2026-05-26T10:10:15.217000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_climb_ratio,eval_diag_det,480000,0.07278300171437477,1779790821664,2026-05-26T10:20:21.664000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_climb_ratio,eval_diag_det,640000,0.18247708377744618,1779791429382,2026-05-26T10:30:29.382000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_climb_ratio,eval_diag_det,800000,0.17195422776483488,1779792169492,2026-05-26T10:42:49.492000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_climb_ratio,eval_diag_det,960000,0.24145222242217024,1779792845789,2026-05-26T10:54:05.789000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_climb_ratio,eval_diag_det,1120000,0.2838871187983614,1779793516589,2026-05-26T11:05:16.589000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_climb_ratio,eval_diag_det,1280000,0.37066183297227995,1779794229092,2026-05-26T11:17:09.092000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_climb_ratio,eval_diag_det,1440000,0.23563274945876797,1779794894374,2026-05-26T11:28:14.374000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_cruise_ratio,eval_diag_det,160000,0.5678654633019441,1779789459420,2026-05-26T09:57:39.420000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_cruise_ratio,eval_diag_det,320000,0.44175272657079434,1779790215196,2026-05-26T10:10:15.196000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_cruise_ratio,eval_diag_det,480000,0.31996467348953195,1779790821646,2026-05-26T10:20:21.646000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_cruise_ratio,eval_diag_det,640000,0.26007247921551907,1779791429364,2026-05-26T10:30:29.364000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_cruise_ratio,eval_diag_det,800000,0.25188433602850485,1779792169472,2026-05-26T10:42:49.472000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_cruise_ratio,eval_diag_det,960000,0.4116879611301062,1779792845766,2026-05-26T10:54:05.766000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_cruise_ratio,eval_diag_det,1120000,0.3614929449248976,1779793516571,2026-05-26T11:05:16.571000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_cruise_ratio,eval_diag_det,1280000,0.28215217295194306,1779794229073,2026-05-26T11:17:09.073000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_cruise_ratio,eval_diag_det,1440000,0.46683723676441646,1779794894354,2026-05-26T11:28:14.354000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_descend_ratio,eval_diag_det,160000,0.3826229957516788,1779789459443,2026-05-26T09:57:39.443000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_descend_ratio,eval_diag_det,320000,0.49898658430653414,1779790215206,2026-05-26T10:10:15.206000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_descend_ratio,eval_diag_det,480000,0.6072523247960933,1779790821655,2026-05-26T10:20:21.655000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_descend_ratio,eval_diag_det,640000,0.5574504370070348,1779791429373,2026-05-26T10:30:29.373000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_descend_ratio,eval_diag_det,800000,0.5761614362066603,1779792169482,2026-05-26T10:42:49.482000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_descend_ratio,eval_diag_det,960000,0.34685981644772357,1779792845777,2026-05-26T10:54:05.777000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_descend_ratio,eval_diag_det,1120000,0.354619936276741,1779793516580,2026-05-26T11:05:16.580000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_descend_ratio,eval_diag_det,1280000,0.347185994075777,1779794229082,2026-05-26T11:17:09.082000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/action_descend_ratio,eval_diag_det,1440000,0.2975300137768156,1779794894364,2026-05-26T11:28:14.364000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_ARRIVED,eval_diag_det,640000,4.0,1779791429430,2026-05-26T10:30:29.430000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_ARRIVED,eval_diag_det,800000,14.0,1779792169531,2026-05-26T10:42:49.531000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_ARRIVED,eval_diag_det,960000,9.0,1779792845829,2026-05-26T10:54:05.829000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_ARRIVED,eval_diag_det,1120000,29.0,1779793516618,2026-05-26T11:05:16.618000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_ARRIVED,eval_diag_det,1280000,25.0,1779794229120,2026-05-26T11:17:09.120000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_ARRIVED,eval_diag_det,1440000,26.0,1779794894407,2026-05-26T11:28:14.407000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_CRASHED,eval_diag_det,160000,5.0,1779789459491,2026-05-26T09:57:39.491000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_CRASHED,eval_diag_det,320000,16.0,1779790215259,2026-05-26T10:10:15.259000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_CRASHED,eval_diag_det,480000,24.0,1779790821691,2026-05-26T10:20:21.691000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_CRASHED,eval_diag_det,640000,21.0,1779791429420,2026-05-26T10:30:29.420000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_CRASHED,eval_diag_det,800000,8.0,1779792169521,2026-05-26T10:42:49.521000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_CRASHED,eval_diag_det,960000,20.0,1779792845819,2026-05-26T10:54:05.819000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_CRASHED,eval_diag_det,1120000,1.0,1779793516628,2026-05-26T11:05:16.628000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_CRASHED,eval_diag_det,1280000,5.0,1779794229131,2026-05-26T11:17:09.131000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_CRASHED,eval_diag_det,1440000,4.0,1779794894418,2026-05-26T11:28:14.418000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_FIELD_CRASH,eval_diag_det,480000,1.0,1779790821709,2026-05-26T10:20:21.709000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_TIMEOUT,eval_diag_det,160000,25.0,1779789459481,2026-05-26T09:57:39.481000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_TIMEOUT,eval_diag_det,320000,14.0,1779790215248,2026-05-26T10:10:15.248000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_TIMEOUT,eval_diag_det,480000,5.0,1779790821700,2026-05-26T10:20:21.700000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_TIMEOUT,eval_diag_det,640000,5.0,1779791429411,2026-05-26T10:30:29.411000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_TIMEOUT,eval_diag_det,800000,8.0,1779792169541,2026-05-26T10:42:49.541000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/event_TIMEOUT,eval_diag_det,960000,1.0,1779792845838,2026-05-26T10:54:05.838000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/landing_feasible_ratio,eval_diag_det,160000,0.4077996828442217,1779789459353,2026-05-26T09:57:39.353000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/landing_feasible_ratio,eval_diag_det,320000,0.49741015989447607,1779790215128,2026-05-26T10:10:15.128000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/landing_feasible_ratio,eval_diag_det,480000,0.5097407657540651,1779790821576,2026-05-26T10:20:21.576000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/landing_feasible_ratio,eval_diag_det,640000,0.433969302920486,1779791429298,2026-05-26T10:30:29.298000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/landing_feasible_ratio,eval_diag_det,800000,0.4843771412909415,1779792169405,2026-05-26T10:42:49.405000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/landing_feasible_ratio,eval_diag_det,960000,0.06334353068202267,1779792845697,2026-05-26T10:54:05.697000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/landing_feasible_ratio,eval_diag_det,1120000,0.037551206190259444,1779793516504,2026-05-26T11:05:16.504000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/landing_feasible_ratio,eval_diag_det,1280000,0.03634112913921924,1779794229003,2026-05-26T11:17:09.003000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/landing_feasible_ratio,eval_diag_det,1440000,0.0400019681165125,1779794894287,2026-05-26T11:28:14.287000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/length_std,eval_diag_det,160000,666.6003542019928,1779789459472,2026-05-26T09:57:39.472000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/length_std,eval_diag_det,320000,902.4734659072624,1779790215238,2026-05-26T10:10:15.238000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/length_std,eval_diag_det,480000,646.3712804744825,1779790821682,2026-05-26T10:20:21.682000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/length_std,eval_diag_det,640000,646.107149696464,1779791429401,2026-05-26T10:30:29.401000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/length_std,eval_diag_det,800000,644.736686993656,1779792169512,2026-05-26T10:42:49.512000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/length_std,eval_diag_det,960000,304.27935994557515,1779792845809,2026-05-26T10:54:05.809000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/length_std,eval_diag_det,1120000,104.08789021249729,1779793516608,2026-05-26T11:05:16.608000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/length_std,eval_diag_det,1280000,153.09724215529016,1779794229110,2026-05-26T11:17:09.110000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/length_std,eval_diag_det,1440000,139.41131788902777,1779794894396,2026-05-26T11:28:14.396000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_airport_noise,eval_diag_det,160000,200.0,1779789459402,2026-05-26T09:57:39.402000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_airport_noise,eval_diag_det,320000,200.0,1779790215177,2026-05-26T10:10:15.177000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_airport_noise,eval_diag_det,480000,200.0,1779790821627,2026-05-26T10:20:21.627000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_airport_noise,eval_diag_det,640000,200.0,1779791429344,2026-05-26T10:30:29.344000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_airport_noise,eval_diag_det,800000,200.0,1779792169451,2026-05-26T10:42:49.451000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_airport_noise,eval_diag_det,960000,200.0,1779792845746,2026-05-26T10:54:05.746000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_airport_noise,eval_diag_det,1120000,200.0,1779793516553,2026-05-26T11:05:16.553000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_airport_noise,eval_diag_det,1280000,200.0,1779794229054,2026-05-26T11:17:09.054000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_airport_noise,eval_diag_det,1440000,200.0,1779794894336,2026-05-26T11:28:14.336000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_final_altitude,eval_diag_det,160000,125.0,1779789459331,2026-05-26T09:57:39.331000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_final_altitude,eval_diag_det,320000,1475.0,1779790215107,2026-05-26T10:10:15.107000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_final_altitude,eval_diag_det,480000,691.6666666666666,1779790821556,2026-05-26T10:20:21.556000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_final_altitude,eval_diag_det,640000,1066.6666666666667,1779791429276,2026-05-26T10:30:29.276000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_final_altitude,eval_diag_det,800000,475.0,1779792169384,2026-05-26T10:42:49.384000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_final_altitude,eval_diag_det,960000,1400.0,1779792845678,2026-05-26T10:54:05.678000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_final_altitude,eval_diag_det,1120000,8.333333333333334,1779793516483,2026-05-26T11:05:16.483000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_final_altitude,eval_diag_det,1280000,291.6666666666667,1779794228983,2026-05-26T11:17:08.983000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_final_altitude,eval_diag_det,1440000,125.0,1779794894268,2026-05-26T11:28:14.268000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_first_descend_distance,eval_diag_det,160000,1073.4596212781512,1779789459342,2026-05-26T09:57:39.342000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_first_descend_distance,eval_diag_det,320000,2847.6774766848403,1779790215117,2026-05-26T10:10:15.117000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_first_descend_distance,eval_diag_det,480000,868.8320666407549,1779790821567,2026-05-26T10:20:21.567000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_first_descend_distance,eval_diag_det,640000,2049.456699555822,1779791429287,2026-05-26T10:30:29.287000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_first_descend_distance,eval_diag_det,800000,959.3059799305731,1779792169394,2026-05-26T10:42:49.394000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_first_descend_distance,eval_diag_det,960000,1318.4200805146918,1779792845687,2026-05-26T10:54:05.687000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_first_descend_distance,eval_diag_det,1120000,967.165259976926,1779793516493,2026-05-26T11:05:16.493000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_first_descend_distance,eval_diag_det,1280000,1598.6935192185306,1779794228993,2026-05-26T11:17:08.993000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_first_descend_distance,eval_diag_det,1440000,999.3399926814772,1779794894278,2026-05-26T11:28:14.278000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_landing_profile_error,eval_diag_det,160000,0.012020996147072067,1779789459374,2026-05-26T09:57:39.374000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_landing_profile_error,eval_diag_det,320000,0.03607035129135918,1779790215147,2026-05-26T10:10:15.147000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_landing_profile_error,eval_diag_det,480000,0.09111659657070173,1779790821598,2026-05-26T10:20:21.598000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_landing_profile_error,eval_diag_det,640000,0.12136028853972236,1779791429316,2026-05-26T10:30:29.316000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_landing_profile_error,eval_diag_det,800000,0.09823132174908558,1779792169424,2026-05-26T10:42:49.424000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_landing_profile_error,eval_diag_det,960000,0.16168759870338437,1779792845716,2026-05-26T10:54:05.716000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_landing_profile_error,eval_diag_det,1120000,0.17726355606339703,1779793516524,2026-05-26T11:05:16.524000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_landing_profile_error,eval_diag_det,1280000,0.21462962116074993,1779794229023,2026-05-26T11:17:09.023000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_landing_profile_error,eval_diag_det,1440000,0.20547906163426516,1779794894307,2026-05-26T11:28:14.307000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_length,eval_diag_det,160000,1702.6333333333334,1779789459314,2026-05-26T09:57:39.314000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_length,eval_diag_det,320000,1036.1,1779790215097,2026-05-26T10:10:15.097000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_length,eval_diag_det,480000,641.6333333333333,1779790821545,2026-05-26T10:20:21.545000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_length,eval_diag_det,640000,625.4666666666667,1779791429265,2026-05-26T10:30:29.265000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_length,eval_diag_det,800000,972.9333333333333,1779792169373,2026-05-26T10:42:49.373000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_length,eval_diag_det,960000,740.9333333333333,1779792845667,2026-05-26T10:54:05.667000+00:00
5fa5db126e88427383220227ca6e3488,DQN_Run_20260526_094201,DQN,eval_diag_det/mean_length,eval_diag_det,1120000,732.3333333333334,1779793516473,2026-05-26T11:05:16.473000+00:00
